"","state","date","confirmed","deaths","active","people_tested","negative","positive","totaltestresults","mortality_rate","incident_rate"
"6256","NM",2020-10-09,31756,899,13091,965319,942189,31756,973945,0.0283096107822144,0.0328968972950911
"6257","NM",2020-10-10,32241,902,13294,973945,947812,32241,980053,0.0279767997270556,0.033103512005298
"6258","NM",2020-10-11,32722,907,13480,980053,956930,32722,989652,0.0277183546238005,0.0333879902413441
"6259","NM",2020-10-12,32983,911,13451,989652,964390,32983,997373,0.0276202892399115,0.0333278768698492
"6260","NM",2020-10-13,33362,915,13767,997373,969544,33362,1002906,0.0274264132845753,0.0334498728158873
"6261","NM",2020-10-14,33713,918,14004,1002906,977607,33713,1011320,0.0272298519858808,0.033615313897813
"6262","NM",2020-10-15,34290,921,14409,1011320,984739,34290,1019029,0.0268591426071741,0.0339061820195388
"6263","NM",2020-10-16,34958,922,14909,1019029,992434,34958,1027392,0.026374506550718,0.0343052062306372
"6264","NM",2020-10-17,35770,928,15385,1027392,1000081,35770,1035851,0.02594352809617,0.0348163115928487
"6265","NM",2020-10-18,36343,929,15801,1035851,1010384,36343,1046727,0.0255620064386539,0.0350851618620825
"6266","NM",2020-10-19,36788,934,16001,1046727,1018103,36788,1054891,0.0253887137109927,0.0351457447835013
"6267","NM",2020-10-20,37302,935,16473,1054891,1023966,37302,1061268,0.0250656801243901,0.0353609993828746
"6268","NM",2020-10-21,37896,942,16953,1061268,1032585,37896,1070481,0.0248575047498417,0.0357082282703332
"6269","NM",2020-10-22,38715,950,17600,1070481,1039372,38715,1078087,0.0245382926514271,0.0361659851973085
"6270","NM",2020-10-23,39377,953,18092,1078087,1049773,39377,1089150,0.0242019452980166,0.0365248815726375
"6271","NM",2020-10-24,40168,960,18646,1089150,1059316,40168,1099484,0.0238996215893248,0.0368801358857825
"6272","NM",2020-10-25,41040,965,19420,1099484,1068055,41040,1109095,0.0235136452241715,0.0373266004780424
"6273","NV",2020-04-12,2836,112,2724,24611,21775,2836,24611,0.0394922425952045,0.115233025882735
"6274","NV",2020-04-13,2990,114,2876,25464,22493,2971,25464,0.0381270903010033,0.117420672321709
"6275","NV",2020-04-14,3134,126,3008,26661,23573,3088,26661,0.0402042118698149,0.117549979370616
"6276","NV",2020-04-15,3211,131,3080,27655,24444,3211,27655,0.0407972594207412,0.116109202675827
"6277","NV",2020-04-16,3214,137,3077,28451,25130,3321,28451,0.0426260112009956,0.11296615233208
"6278","NV",2020-04-17,3524,142,3382,29762,26238,3524,29762,0.0402951191827469,0.118406021100732
"6279","NV",2020-04-18,3626,151,3475,30751,27125,3626,30751,0.0416436845008274,0.11791486455725
"6280","NV",2020-04-19,3728,158,3570,31598,27870,3728,31598,0.042381974248927,0.117982150769036
"6281","NV",2020-04-20,3830,159,3671,32347,28517,3830,32347,0.0415143603133159,0.118403561381272
"6282","NV",2020-04-21,3937,163,3774,33055,29118,3937,33055,0.0414020828041656,0.119104522765088
"6283","NV",2020-04-22,4081,172,3909,33888,29807,4081,33888,0.0421465327125704,0.120426109537299
"6284","NV",2020-04-24,4208,195,4013,34749,31794,4398,36192,0.0463403041825095,0.121097009985899
"6285","NV",2020-04-25,4398,197,4201,36192,32669,4539,37208,0.0447930877671669,0.121518567639257
"6286","NV",2020-04-26,4539,205,4334,37208,33584,4602,38186,0.0451641330689579,0.121989894646313
"6287","NV",2020-04-27,4734,206,4528,38186,34123,4690,38813,0.0435149978876215,0.123972136385063
"6288","NV",2020-04-28,4700,206,4494,38813,35314,4805,40119,0.0438297872340426,0.121093448071522
"6289","NV",2020-04-29,4821,219,4602,40119,36130,4898,41028,0.04542626011201,0.120167501682495
"6290","NV",2020-04-30,4934,230,4704,41028,36988,4998,41986,0.0466153222537495,0.120259335088232
"6291","NV",2020-05-01,5053,243,4652,41986,38368,5227,43595,0.0480902434197506,0.120349640356309
"6292","NV",2020-05-02,5248,246,4820,43595,39076,5311,44387,0.046875,0.120380777612111
"6293","NV",2020-05-03,5389,255,4952,44387,39843,5423,45266,0.0473186119873817,0.121409421677518
"6294","NV",2020-05-04,5472,258,5032,45269,40675,5491,46166,0.0471491228070175,0.120877421635115
"6295","NV",2020-05-05,5630,265,5180,46166,42290,5594,47884,0.0470692717584369,0.121951219512195
"6296","NV",2020-05-06,5660,270,5190,47884,43612,5663,49275,0.0477031802120141,0.118202322278841
"6297","NV",2020-05-07,5741,289,5249,49275,45591,5766,51357,0.050339662079777,0.116509386098427
"6298","NV",2020-05-08,5855,297,5353,51357,47460,5884,53344,0.0507258753202391,0.114005880405787
"6299","NV",2020-05-09,5920,294,5421,53344,50083,6028,56111,0.0496621621621622,0.110977804439112
"6300","NV",2020-05-10,6171,313,5653,56111,52711,6098,58809,0.0507211148922379,0.109978435600863
"6301","NV",2020-05-11,6120,310,5628,58809,53932,6152,60084,0.0506535947712418,0.104065704228945
"6302","NV",2020-05-12,6152,312,5657,60084,57764,6311,64075,0.0507152145643693,0.102389987351042
"6303","NV",2020-05-13,6313,321,5807,64075,60278,6394,66672,0.0508474576271186,0.0985251658213032
"6304","NV",2020-05-14,6476,331,5947,66672,62985,6499,69484,0.0511117974058061,0.0971322294216463
"6305","NV",2020-05-15,6504,333,5927,69484,65532,6614,72146,0.0511992619926199,0.093604283000403
"6306","NV",2020-05-16,6733,343,6118,72146,67002,6709,73711,0.0509431159958414,0.0933246472430904
"6307","NV",2020-05-17,6813,347,6194,73664,73780,6857,80637,0.0509320416850139,0.0924875108601216
"6308","NV",2020-05-18,6949,350,6327,80637,74926,6906,81832,0.0503669592747158,0.0861763210436896
"6309","NV",2020-05-19,7061,358,6348,81832,80509,7046,87555,0.0507010338478969,0.086286538273536
"6310","NV",2020-05-20,7096,358,6404,87555,84005,7166,91171,0.0504509582863585,0.0810461995317229
"6311","NV",2020-05-21,7388,377,6675,91171,87127,7255,94382,0.0510286951813752,0.0810345394917243
"6312","NV",2020-05-22,7400,383,6678,94382,92540,7401,99941,0.0517567567567568,0.0784047805725668
"6313","NV",2020-05-23,7525,386,6800,99941,99351,7696,107047,0.0512956810631229,0.0752944237099889
"6314","NV",2020-05-24,7526,387,6780,107047,102511,7770,110281,0.0514217379750199,0.0703055667136865
"6315","NV",2020-05-25,7881,380,7142,110281,106852,7879,114731,0.0482172313158229,0.0714628993208259
"6316","NV",2020-05-26,7956,394,7203,114731,115370,7997,123367,0.0495223730517848,0.0693448152635295
"6317","NV",2020-05-27,8057,394,7289,123367,120446,8113,128559,0.0489015762690828,0.0653091993807096
"6318","NV",2020-05-28,8150,402,7347,128559,122982,8208,131190,0.0493251533742331,0.0633950170738727
"6319","NV",2020-05-29,8248,406,7436,131190,126066,8350,134416,0.0492240543161979,0.0628706456284778
"6320","NV",2020-05-30,8376,406,7542,134416,130037,8495,138532,0.0484718242597899,0.0623140102368766
"6321","NV",2020-05-31,8517,417,7672,138532,133967,8593,142560,0.0489609017259598,0.0614803799844079
"6322","NV",2020-06-01,8628,417,7783,142560,138095,8688,146783,0.0483310152990264,0.0605218855218855
"6323","NV",2020-06-02,8702,417,7826,146783,143261,8830,152091,0.0479200183865778,0.059284794560678
"6324","NV",2020-06-03,8858,417,7977,152091,147320,8931,156251,0.0470760894107022,0.0582414475544247
"6325","NV",2020-06-04,8951,431,8019,156255,152333,9090,161423,0.048151044576025,0.0572845668938594
"6326","NV",2020-06-05,9129,430,8187,161423,156841,9266,166107,0.047102639938657,0.0565532792724705
"6327","NV",2020-06-06,9309,436,8351,166107,162311,9460,171771,0.0468363948866688,0.0560421896729217
"6328","NV",2020-06-07,9491,437,8532,171771,166048,9649,175697,0.0460436202718365,0.0552537972067462
"6329","NV",2020-06-08,9669,438,8709,175697,170217,9786,180003,0.0452994104871238,0.0550322430092716
"6330","NV",2020-06-09,9816,442,8852,180003,173559,10030,183589,0.0450285248573757,0.0545324244595923
"6331","NV",2020-06-10,10045,446,9042,183589,177159,10164,187323,0.0444001991040319,0.0547146070843024
"6332","NV",2020-06-11,10218,449,9212,187323,182855,10399,193254,0.0439420630260325,0.0545474928332346
"6333","NV",2020-06-12,10473,459,9454,193254,188769,10676,199445,0.0438269836723002,0.0541929274426403
"6334","NV",2020-06-13,10704,461,9639,199447,193934,10946,204880,0.0430680119581465,0.0536683931069407
"6335","NV",2020-06-14,10997,462,9908,204880,199438,11173,210611,0.0420114576702737,0.0536753221397891
"6336","NV",2020-06-15,11201,463,10111,210611,205155,11279,216434,0.0413355950361575,0.0531833569946489
"6337","NV",2020-06-16,11315,465,10214,216434,210816,11658,222474,0.0410958904109589,0.0522792167589196
"6338","NV",2020-06-17,11683,467,10576,222474,215768,11842,227610,0.0399726097748866,0.0525140016361462
"6339","NV",2020-06-18,11854,473,10741,227610,218720,12076,230796,0.039902142736629,0.0520803128157814
"6340","NV",2020-06-19,12169,475,11053,230796,221874,12486,234360,0.0390336099926042,0.0527262170921506
"6341","NV",2020-06-20,12524,479,11393,234360,226032,12931,238963,0.0382465665921431,0.0534391534391534
"6342","NV",2020-06-21,12976,486,11838,238963,228486,13205,241691,0.0374537607891492,0.0543012935056892
"6343","NV",2020-06-22,13240,487,12101,241691,230530,13535,244065,0.0367824773413897,0.05478069104766
"6344","NV",2020-06-23,13528,489,12386,244065,234529,13997,248526,0.0361472501478415,0.0554278573330875
"6345","NV",2020-06-24,13528,489,12381,248526,238025,14592,252617,0.0361472501478415,0.0544329365941592
"6346","NV",2020-06-25,13528,489,12373,252387,240691,15479,256170,0.0361472501478415,0.053600225051211
"6347","NV",2020-06-26,14859,495,13682,255550,243422,15860,259282,0.033313143549364,0.0581451770690667
"6348","NV",2020-06-27,15240,498,14058,258662,246687,16339,263026,0.0326771653543307,0.0589185887374257
"6349","NV",2020-06-28,16339,500,15155,263026,250420,17160,267580,0.03060162800661,0.0621193342103062
"6350","NV",2020-06-29,17160,500,15976,267580,255123,17894,273017,0.0291375291375291,0.0641303535391285
"6351","NV",2020-06-30,17894,504,16701,273017,259112,18456,277568,0.0281658656532916,0.0655417061941198
"6352","NV",2020-07-01,18456,507,17260,277568,264995,19101,284096,0.0274707412223667,0.0664918146183998
"6353","NV",2020-07-02,19101,511,17876,284096,264995,19733,284728,0.0267525260457568,0.0672343151610723
"6354","NV",2020-07-03,19733,525,18481,284728,272967,20718,293685,0.0266051791415396,0.06930473996235
"6355","NV",2020-07-04,20718,528,19463,293685,279654,21575,301229,0.0254850854329568,0.070544971653302
"6356","NV",2020-07-05,21575,530,20318,301229,285279,22418,307697,0.0245654692931634,0.0716232500854831
"6357","NV",2020-07-06,22418,534,21157,307697,288572,22909,311481,0.0238201445267196,0.0728573889248189
"6358","NV",2020-07-07,22909,537,21630,311481,292761,23785,316546,0.023440569208608,0.0735486273641089
"6359","NV",2020-07-08,23785,548,22494,316546,299352,24301,323653,0.0230397309228505,0.0751391582897904
"6360","NV",2020-07-09,24301,553,22994,323653,304874,24904,329778,0.0227562651742727,0.0750834999212119
"6361","NV",2020-07-10,24904,571,23574,329778,309583,25908,335491,0.022928043687761,0.0755174693278509
"6362","NV",2020-07-11,25908,579,24565,335491,314395,26838,341233,0.0223483094025012,0.0772241282180446
"6363","NV",2020-07-12,26838,592,25482,341233,319873,27683,347556,0.0220582755794023,0.078650071944976
"6364","NV",2020-07-13,27683,593,26326,347556,324678,28515,353193,0.0214210887548315,0.0796504735927448
"6365","NV",2020-07-14,28515,593,27133,353193,330561,29619,360180,0.0207960722426793,0.0807348956519523
"6366","NV",2020-07-15,29619,612,28207,360180,333957,30468,364425,0.0206624126405348,0.0822338830584708
"6367","NV",2020-07-16,30468,618,29024,364425,338928,31915,370843,0.0202835762111067,0.0836056801811072
"6368","NV",2020-07-17,31915,626,30455,370843,343712,33295,377007,0.0196146012846624,0.086060677968844
"6369","NV",2020-07-18,33295,637,31816,377007,348060,34477,382537,0.0191320018020724,0.0883140100846934
"6370","NV",2020-07-19,34477,646,32989,382537,354023,35765,389788,0.0187371291005598,0.0901272295228958
"6371","NV",2020-07-20,35765,647,34276,389788,358708,36713,395421,0.0180903117573046,0.0917550052849241
"6372","NV",2020-07-21,36713,648,35198,395421,361294,37528,398822,0.0176504235556887,0.0928453471110538
"6373","NV",2020-07-22,37528,676,35978,398822,365651,38657,404308,0.0180132167981241,0.0940971160066396
"6374","NV",2020-07-23,38657,704,37036,404308,374217,39919,414136,0.0182114494140777,0.0956127506752278
"6375","NV",2020-07-24,39919,709,38235,414136,380986,40885,421871,0.017760965956061,0.096391040624336
"6376","NV",2020-07-25,40885,722,39169,421871,388705,41816,430521,0.0176592882475235,0.096913511476257
"6377","NV",2020-07-26,41816,732,40090,430521,396088,42834,438922,0.0175052611440597,0.0971288276297788
"6378","NV",2020-07-27,42843,734,41115,438931,400848,43831,444679,0.0171323203323764,0.097607596638196
"6379","NV",2020-07-28,43831,739,42073,444679,405950,44936,450886,0.0168602130911912,0.0985677308800281
"6380","NV",2020-07-29,44936,759,43123,450886,411579,45806,457385,0.0168906889798825,0.0996615552489986
"6381","NV",2020-07-30,45806,780,43965,457385,416821,46824,463645,0.0170283368990962,0.100147578079736
"6382","NV",2020-07-31,46824,801,44938,463645,421815,48088,469903,0.0171066119938493,0.100991059970452
"6383","NV",2020-08-01,48088,830,46131,469903,425146,49074,474220,0.0172600232906338,0.102336014028427
"6384","NV",2020-08-02,49074,832,47115,474220,431914,50205,482119,0.016953987855076,0.103483615199696
"6385","NV",2020-08-03,50205,832,48246,482119,433667,51199,484866,0.0165720545762374,0.10413404159554
"6386","NV",2020-08-04,51199,847,49194,484866,436908,52179,489087,0.0165432918611692,0.10559412291231
"6387","NV",2020-08-05,52179,862,50108,489087,438289,52828,491117,0.0165200559612105,0.106686540431457
"6388","NV",2020-08-06,52828,890,50704,491117,446638,53557,500195,0.0168471265238131,0.107567035960881
"6389","NV",2020-08-07,53557,900,51406,500195,452465,54533,506998,0.0168045260190078,0.107072241825688
"6390","NV",2020-08-08,54533,920,52316,506998,457600,55419,513019,0.0168705187684521,0.107560582093026
"6391","NV",2020-08-09,55419,949,53173,513019,461374,56230,517604,0.0171240910157166,0.10802523883131
"6392","NV",2020-08-10,56230,957,53976,517604,465220,56972,522192,0.0170193846701049,0.108635172834831
"6393","NV",2020-08-11,56972,963,54683,522192,467229,57520,524749,0.0169030400898687,0.109101633115789
"6394","NV",2020-08-12,57520,981,55178,524749,469487,58048,527535,0.0170549374130737,0.109614310841945
"6395","NV",2020-08-13,58048,996,55667,527535,474494,58650,533144,0.0171582138919515,0.110036300908944
"6396","NV",2020-08-14,58650,1030,56227,533144,478455,59749,538204,0.0175618073316283,0.110007802769983
"6397","NV",2020-08-15,59749,1045,57281,538204,482242,60608,542850,0.0174898324658153,0.11101552571144
"6398","NV",2020-08-16,60608,1069,58116,542850,486158,61305,547463,0.0176379355860612,0.111647784839274
"6399","NV",2020-08-17,61305,1072,58810,547463,489456,61967,551423,0.0174863387978142,0.111980170349412
"6400","NV",2020-08-18,61967,1077,59392,551423,491289,62639,553928,0.017380218503397,0.112376524011512
"6401","NV",2020-08-19,62639,1102,60019,553928,493498,63028,556526,0.0175928734494484,0.113081483514103
"6402","NV",2020-08-20,63028,1134,60354,556526,497379,63584,560963,0.017992003553976,0.113252570410008
"6403","NV",2020-08-21,63584,1172,60845,560963,501878,64433,566311,0.0184323100150981,0.113347939168893
"6404","NV",2020-08-22,64433,1185,61649,566311,505057,65069,570126,0.0183911970574085,0.113776705732363
"6405","NV",2020-08-23,65069,1197,62273,570126,508628,65601,574229,0.0183958567059583,0.114130911412565
"6406","NV",2020-08-24,65601,1197,62805,574229,510667,66010,576677,0.0182466730690081,0.114241879110947
"6407","NV",2020-08-25,66010,1200,63199,576677,512869,66413,579282,0.0181790637782154,0.114466156964817
"6408","NV",2020-08-26,66413,1230,63511,579282,514489,66666,581155,0.0185204703898333,0.114647097613943
"6409","NV",2020-08-27,66666,1250,63711,581155,517012,67220,584232,0.018750187501875,0.114712942330359
"6410","NV",2020-08-28,67220,1271,64231,584232,520699,67852,588551,0.0189080630764653,0.115057032137918
"6411","NV",2020-08-29,67852,1287,64840,588551,524060,68461,592521,0.0189677533455167,0.115286525721645
"6412","NV",2020-08-30,68461,1302,65434,592521,526777,68908,595685,0.0190181271088649,0.115541896405359
"6413","NV",2020-08-31,68908,1302,65881,595685,528693,69228,597921,0.0188947582283625,0.115678588515742
"6414","NV",2020-09-01,69228,1305,66150,597921,530716,69633,600349,0.0188507540301612,0.115781181794919
"6415","NV",2020-09-02,69633,1313,66522,600349,532436,69872,602308,0.0188560021828731,0.115987533917771
"6416","NV",2020-09-03,69872,1336,66719,602308,535045,70223,605268,0.0191206778108541,0.116007092716683
"6417","NV",2020-09-04,70223,1363,67043,605268,538103,70712,608815,0.0194095951468892,0.116019680538208
"6418","NV",2020-09-05,70712,1375,67484,608815,541902,71102,613004,0.0194450729720557,0.116146941189031
"6419","NV",2020-09-06,71102,1388,67861,613004,547872,71610,619482,0.0195212511603049,0.11598945520747
"6420","NV",2020-09-07,71610,1389,68368,619482,550675,71967,622642,0.0193967322999581,0.115596579077358
"6421","NV",2020-09-08,71967,1393,68721,622642,551948,72104,624052,0.0193560937651979,0.115583272570755
"6422","NV",2020-09-09,72104,1393,68791,624052,552616,72258,624874,0.0193193165427716,0.11554165358015
"6423","NV",2020-09-10,72258,1412,68921,624874,554773,72546,627319,0.0195410888759722,0.115636112240228
"6424","NV",2020-09-11,72546,1429,69180,627319,560476,72806,633282,0.0196978468833568,0.115644512600447
"6425","NV",2020-09-12,72806,1439,69437,633282,564682,73220,637902,0.0197648545449551,0.114966160415107
"6426","NV",2020-09-13,73220,1449,69841,637902,568538,73537,642075,0.0197896749521989,0.114782521453139
"6427","NV",2020-09-14,73537,1452,70155,642075,571057,73814,644871,0.0197451622992507,0.114530234006931
"6428","NV",2020-09-15,73814,1456,70420,644871,572496,74040,646536,0.0197252553716097,0.114463202718063
